f1,f2,f3,f4,f5,f6,label
0,1000,0,0,2000,1000,0
0,1000,0,0,2000,2000,0
0,1000,0,1000,0,0,0
0,1000,0,1000,0,1000,1
0,1000,0,1000,0,2000,2
0,1000,0,1000,1000,0,0
0,1000,0,1000,1000,1000,1
0,1000,0,1000,1000,2000,2
0,1000,0,1000,2000,0,0
0,1000,0,1000,2000,1000,2
0,1000,0,1000,2000,2000,3
0,1000,0,2000,0,0,0
0,1000,0,2000,0,1000,0
0,1000,0,2000,0,2000,0
0,1000,0,2000,1000,0,0
0,1000,0,2000,1000,1000,1
0,1000,0,2000,1000,2000,2
0,1000,0,2000,2000,0,0
0,1000,0,2000,2000,1000,2
0,1000,0,2000,2000,2000,3
0,1000,1000,0,0,0,0
0,1000,1000,0,0,1000,0
0,1000,1000,0,0,2000,0
0,1000,1000,0,1000,0,0
0,1000,1000,0,1000,1000,0
0,1000,1000,0,1000,2000,0
0,1000,1000,0,2000,0,0
0,1000,1000,0,2000,1000,0
0,1000,1000,0,2000,2000,0
0,1000,1000,1000,0,0,0
0,1000,1000,1000,0,1000,1
0,1000,1000,1000,0,2000,2
0,1000,1000,1000,1000,0,0
0,1000,1000,1000,1000,1000,1
0,1000,1000,1000,1000,2000,2
0,1000,1000,1000,2000,0,0
0,1000,1000,1000,2000,1000,2
0,1000,1000,1000,2000,2000,3
0,1000,1000,2000,0,0,0
0,1000,1000,2000,0,1000,1
0,1000,1000,2000,0,2000,2
0,1000,1000,2000,1000,0,0
0,1000,1000,2000,1000,1000,2
0,1000,1000,2000,1000,2000,3
0,1000,1000,2000,2000,0,0
0,1000,1000,2000,2000,1000,2
0,1000,1000,2000,2000,2000,3
0,1000,2000,0,0,0,0
0,1000,2000,0,0,1000,0
0,1000,2000,0,0,2000,0
0,1000,2000,0,1000,0,0
0,1000,2000,0,1000,1000,0
0,1000,2000,0,1000,2000,0
0,1000,2000,0,2000,0,0
0,1000,2000,0,2000,1000,0
0,1000,2000,0,2000,2000,0
0,1000,2000,1000,0,0,0
0,1000,2000,1000,0,1000,1
0,1000,2000,1000,0,2000,2
0,1000,2000,1000,1000,0,0
0,1000,2000,1000,1000,1000,2
0,1000,2000,1000,1000,2000,3
0,1000,2000,1000,2000,0,0
0,1000,2000,1000,2000,1000,2
0,1000,2000,1000,2000,2000,3
0,1000,2000,2000,0,0,0
0,1000,2000,2000,0,1000,1
0,1000,2000,2000,0,2000,2
0,1000,2000,2000,1000,0,0
0,1000,2000,2000,1000,1000,2
0,1000,2000,2000,1000,2000,3
0,1000,2000,2000,2000,0,0
0,1000,2000,2000,2000,1000,2
0,1000,2000,2000,2000,2000,3
0,1000,3000,0,0,0,0
0,1000,3000,0,0,1000,0
0,1000,3000,0,0,2000,0
0,1000,3000,0,1000,0,0
0,1000,3000,0,1000,1000,0
0,1000,3000,0,1000,2000,0
0,1000,3000,0,2000,0,0
0,1000,3000,0,2000,1000,0
0,1000,3000,0,2000,2000,0
0,1000,3000,1000,0,0,0
0,1000,3000,1000,0,1000,1
0,1000,3000,1000,0,2000,2
0,1000,3000,1000,1000,0,0
0,1000,3000,1000,1000,1000,2
0,1000,3000,1000,1000,2000,3
0,1000,3000,1000,2000,0,0
0,1000,3000,1000,2000,1000,2
0,1000,3000,1000,2000,2000,3
0,1000,3000,2000,0,0,0
0,1000,3000,2000,0,1000,1
0,1000,3000,2000,0,2000,2
0,1000,3000,2000,1000,0,0
0,1000,3000,2000,1000,1000,2
0,1000,3000,2000,1000,2000,3
0,1000,3000,2000,2000,0,0
0,1000,3000,2000,2000,1000,2
0,1000,3000,2000,2000,2000,3
0,0,0,0,0,0,0
0,0,0,0,0,1000,0
0,0,0,0,0,2000,0
0,0,0,0,1000,0,0
0,0,0,0,1000,1000,0
0,0,0,0,1000,2000,0
0,0,0,0,2000,0,0
0,0,0,0,2000,1000,0
0,0,0,0,2000,2000,0
0,0,0,1000,0,0,0
0,0,0,1000,0,1000,1
0,0,0,1000,0,2000,2
0,0,0,1000,1000,0,0
0,0,0,1000,1000,1000,1
0,0,0,1000,1000,2000,2
0,0,0,1000,2000,0,0
0,0,0,1000,2000,1000,2
0,0,0,1000,2000,2000,3
0,0,0,2000,0,0,0
0,0,0,2000,0,1000,0
0,0,0,2000,0,2000,0
0,0,0,2000,1000,0,0
0,0,0,2000,1000,1000,1
0,0,0,2000,1000,2000,2
0,0,0,2000,2000,0,0
0,0,0,2000,2000,1000,2
0,0,0,2000,2000,2000,3
0,0,1000,0,0,0,0
0,0,1000,0,0,1000,0
0,0,1000,0,0,2000,0
0,0,1000,0,1000,0,0
0,0,1000,0,1000,1000,0
0,0,1000,0,1000,2000,0
0,0,1000,0,2000,0,0
0,0,1000,0,2000,1000,0
0,0,1000,0,2000,2000,0
0,0,1000,1000,0,0,0
0,0,1000,1000,0,1000,1
0,0,1000,1000,0,2000,2
0,0,1000,1000,1000,0,0
0,0,1000,1000,1000,1000,1
0,0,1000,1000,1000,2000,2
0,0,1000,1000,2000,0,0
0,0,1000,1000,2000,1000,2
0,0,1000,1000,2000,2000,3
0,0,1000,2000,0,0,0
0,0,1000,2000,0,1000,1
0,0,1000,2000,0,2000,2
0,0,1000,2000,1000,0,0
0,0,1000,2000,1000,1000,2
0,0,1000,2000,1000,2000,3
0,0,1000,2000,2000,0,0
0,0,1000,2000,2000,1000,2
0,0,1000,2000,2000,2000,3
0,0,2000,0,0,0,0
0,0,2000,0,0,1000,0
0,0,2000,0,0,2000,0
0,0,2000,0,1000,0,0
0,0,2000,0,1000,1000,0
0,0,2000,0,1000,2000,0
0,0,2000,0,2000,0,0
0,0,2000,0,2000,1000,0
0,0,2000,0,2000,2000,0
0,0,2000,1000,0,0,0
0,0,2000,1000,0,1000,1
0,0,2000,1000,0,2000,2
0,0,2000,1000,1000,0,0
0,0,2000,1000,1000,1000,2
0,0,2000,1000,1000,2000,3
0,0,2000,1000,2000,0,0
0,0,2000,1000,2000,1000,2
0,0,2000,1000,2000,2000,3
0,0,2000,2000,0,0,0
0,0,2000,2000,0,1000,1
0,0,2000,2000,0,2000,2
0,0,2000,2000,1000,0,0
0,0,2000,2000,1000,1000,2
0,0,2000,2000,1000,2000,3
0,0,2000,2000,2000,0,0
0,0,2000,2000,2000,1000,2
0,0,2000,2000,2000,2000,3
0,0,3000,0,0,0,0
0,0,3000,0,0,1000,0
0,0,3000,0,0,2000,0
0,0,3000,0,1000,0,0
0,0,3000,0,1000,1000,0
0,0,3000,0,1000,2000,0
0,0,3000,0,2000,0,0
0,0,3000,0,2000,1000,0
0,0,3000,0,2000,2000,0
0,0,3000,1000,0,0,0
0,0,3000,1000,0,1000,1
0,0,3000,1000,0,2000,2
0,0,3000,1000,1000,0,0
0,0,3000,1000,1000,1000,2
0,0,3000,1000,1000,2000,3
0,0,3000,1000,2000,0,0
0,0,3000,1000,2000,1000,2
0,0,3000,1000,2000,2000,3
0,0,3000,2000,0,0,0
0,0,3000,2000,0,1000,1
0,0,3000,2000,0,2000,2
0,0,3000,2000,1000,0,0
0,0,3000,2000,1000,1000,2
0,0,3000,2000,1000,2000,3
0,0,3000,2000,2000,0,0
0,0,3000,2000,2000,1000,2
0,0,3000,2000,2000,2000,3
